driver_id,name,phone,city,zone_id,vehicle_type,joining_date,account_age_days,is_active,kyc_status,aadhaar_verified,dl_verified,dl_expired,vehicle_rc_verified,bank_account_verified,bank_account_type,trips_last_30d,completion_rate_30d,cancel_rate_30d,dispute_rate_30d,cash_trip_ratio_30d,avg_rating_30d,night_trip_ratio_30d,avg_fare_30d,avg_distance_30d,total_trips_lifetime,monthly_earnings_avg,churn_risk,shared_device_flag,duplicate_account_flag,document_mismatch_flag,fraud_ring_id,ring_role
2178fc64-b5a2-40b9-b617-e6c618528ec7,Satish Sharma,+919345069155,bangalore,blr_electronic_city,two_wheeler,2023-06-08,1050,True,verified,True,True,False,True,True,upi,64,0.9255,0.0245,0.0006,0.0721,3.75,0.0606,197.84,14.72,2981,7253.0,0.386,False,False,False,,
93c55c7f-db4f-43f4-a998-314d4ae6c750,Abdul Patel,+918481196109,bangalore,blr_rajajinagar,three_wheeler,2024-08-23,608,True,verified,True,True,False,True,True,upi,78,0.9353,0.0147,0.0011,0.1932,4.36,0.0072,239.22,13.43,1846,13445.08,0.1268,False,False,False,,
4e68be3f-f5ad-434d-b81f-de71af5494a9,Satish Singh,+916181165943,bangalore,blr_btm,two_wheeler,2022-06-27,1396,True,unverified,True,True,False,False,True,bank,59,0.7658,0.1842,0.0274,0.333,3.56,0.0802,145.69,13.86,4591,7875.56,0.486,False,False,True,,
16aade77-b094-4f4c-8007-dce2f9775e8d,Babu Kulkarni,+918931406804,bangalore,blr_rajajinagar,two_wheeler,2026-02-17,65,True,verified,True,True,False,True,True,upi,77,0.9439,0.0061,0.0007,0.1947,4.19,0.0322,86.69,7.24,97,3996.5,0.4014,False,False,False,,
99da6d53-61a9-43bc-9022-02390d14786a,Ravi Gupta,+917319596932,bangalore,blr_btm,two_wheeler,2021-04-21,1828,True,verified,True,True,True,True,True,bank,65,0.9319,0.0181,0.0007,0.121,4.35,0.0205,170.65,13.38,5350,6578.79,0.2505,False,False,False,,
74808ae3-7376-4958-af1a-11a77f058d10,Naveen Kumar,+916223318660,bangalore,blr_whitefield,mini_truck,2023-07-05,1023,True,verified,True,True,True,True,True,bank,99,0.9373,0.0127,0.0071,0.1487,4.98,0.0152,539.59,19.82,3679,24961.01,0.1281,False,False,False,,
049d949f-89a8-48e0-b07c-136fe2419587,Abdul Bhat,+918224811080,bangalore,blr_hebbal,two_wheeler,2025-01-06,472,True,verified,True,True,False,True,True,upi,85,0.9007,0.0493,0.0018,0.2001,4.23,0.0528,66.02,6.0,1260,4831.63,0.2579,False,False,False,,
dd01008f-af18-41cf-a824-22e3030c6db8,Rajan Singh,+916586904187,bangalore,blr_hebbal,two_wheeler,2026-01-28,85,True,verified,True,True,False,True,True,bank,48,0.9278,0.0222,0.0017,0.1481,4.79,0.0329,104.69,5.37,276,6492.32,0.3664,False,False,False,,
30cb66e4-9596-4075-9368-32cb279ea402,Ravi Das,+916314284286,bangalore,blr_hsr,two_wheeler,2021-06-26,1762,True,verified,True,True,False,True,True,bank,68,0.6958,0.2542,0.05,0.4969,3.18,0.2428,119.65,13.75,5421,7960.94,0.4441,False,False,False,,
18594bf2-8fb0-4eff-bf0c-edf0deed9ad2,Imran Jain,+916457570201,bangalore,blr_jayanagar,truck_14ft,2023-12-25,850,False,verified,True,True,False,True,True,upi,63,0.9302,0.0198,0.0024,0.0922,4.63,0.0408,1669.35,36.17,1482,35008.21,0.0035,False,False,False,,
63d9d9c7-0418-45ea-a339-2a81c14f59cd,Ajay Raju,+919329340519,bangalore,blr_electronic_city,three_wheeler,2022-07-25,1368,True,pending,True,True,True,True,True,bank,72,0.9264,0.0236,0.0003,0.1404,4.13,0.0397,96.52,1.5,2386,8178.4,0.1536,False,False,False,,
80e50080-2467-4374-a84a-9eb5d0bf7365,Basavaraj Shaikh,+919695558524,bangalore,blr_jayanagar,mini_truck,2023-05-30,1059,True,verified,True,True,True,True,True,upi,68,0.9211,0.0289,0.002,0.175,4.42,0.0283,520.74,13.16,2379,19722.51,0.0243,False,False,False,,
ecf550b2-3ec7-42d6-ae59-3c26ae00fd99,Satish Bansal,+916504404259,bangalore,blr_bannerghatta,three_wheeler,2023-12-16,859,True,pending,True,False,False,True,True,upi,50,0.9432,0.0068,0.0017,0.1462,3.77,0.0129,130.05,7.26,2239,10908.41,0.3249,False,False,True,,
ec12a0fa-0276-4cd4-bc8f-42ec53740b02,Vinod Mukherjee,+919532958477,bangalore,blr_whitefield,two_wheeler,2024-12-13,496,True,verified,True,True,False,True,True,upi,92,0.921,0.029,0.0004,0.1388,4.19,0.0139,102.04,9.27,1316,6450.67,0.1717,False,False,False,,
8df909e1-a2b8-4b19-ab8d-9559cdf8924b,Raja Gupta,+917165570805,bangalore,blr_rajajinagar,three_wheeler,2020-10-06,2025,True,unverified,True,True,True,True,True,bank,65,0.938,0.012,0.001,0.2042,3.84,0.0422,219.49,8.23,5713,14064.52,0.1023,False,False,False,,
f370951f-fc8c-47eb-a811-29c699bcb84d,Venkatesh Dubey,+919631773006,bangalore,blr_marathahalli,two_wheeler,2025-07-03,294,True,verified,True,True,False,True,True,upi,78,0.9479,0.0021,0.0006,0.1578,4.58,0.0344,32.48,1.09,400,3363.7,0.2461,False,False,False,,
12784cc2-51b8-4179-81a9-303cb399a86f,Ashok Siddiqui,+916154650900,bangalore,blr_btm,truck_14ft,2022-03-12,1503,True,verified,True,True,True,True,True,upi,101,0.6467,0.3033,0.0565,0.4705,2.89,0.1733,945.65,40.19,3860,56973.13,0.2794,False,False,False,RING_BAN_001,member
cd9ca939-72a2-4927-91d9-618420a1f177,Senthil Verma,+917977115170,bangalore,blr_electronic_city,mini_truck,2025-08-24,242,True,verified,True,True,False,True,True,upi,76,0.9421,0.0079,0.0,0.0446,4.29,0.0202,531.11,18.61,966,40458.51,0.1805,False,False,False,,
4c7865d3-8183-4e81-876d-ca6e24401fdc,Umesh Das,+917216611894,bangalore,blr_hsr,truck_14ft,2022-08-19,1343,True,verified,True,True,True,True,True,cash,106,0.9336,0.0164,0.0001,0.1042,3.97,0.0179,1059.72,22.11,3029,37623.59,0.0,False,False,False,,
220ee402-02fb-4a58-add5-e0391b54fb46,Sanjay Swamy,+919851242558,bangalore,blr_electronic_city,mini_truck,2023-07-16,1012,True,verified,True,True,False,True,True,upi,102,0.9081,0.0419,0.0007,0.2787,4.05,0.0216,278.98,3.51,3511,28509.58,0.0869,False,False,False,,
4ff926ef-6898-4440-bf27-9aa48d967858,Senthil Shah,+917729346614,bangalore,blr_whitefield,mini_truck,2021-03-18,1862,True,verified,True,True,False,True,True,bank,73,0.9416,0.0084,0.002,0.0952,4.5,0.0165,498.21,14.61,6208,30969.5,0.1605,False,False,False,,
749e3b10-2701-4956-b8e2-c7b823bc743a,Karthi Shaikh,+919180590440,bangalore,blr_whitefield,two_wheeler,2023-07-21,1007,True,verified,True,True,False,True,True,upi,27,0.942,0.008,0.0008,0.2014,4.62,0.0419,117.5,13.05,2770,6333.82,0.1947,False,False,False,,
f3395f75-0ae5-4296-ab11-2a4f3ebefc5c,Naveen Hegde,+917774117296,bangalore,blr_bannerghatta,two_wheeler,2026-01-10,103,True,verified,True,True,False,True,True,upi,37,0.93,0.02,0.0009,0.2293,4.54,0.045,69.55,5.23,250,5704.94,0.3504,False,False,False,,
7c43966a-7655-4d3a-a4d0-0ffc60d250a1,Venkatesh Mehta,+919339737420,bangalore,blr_marathahalli,three_wheeler,2025-07-31,266,True,verified,True,True,False,True,True,upi,59,0.9314,0.0186,0.0018,0.1866,4.36,0.0157,237.78,13.22,563,7668.81,0.2434,False,False,False,,
fa5e0a41-adce-4d0b-b16f-6df5ef2e14ed,Basavaraj Bhat,+919800773589,bangalore,blr_whitefield,two_wheeler,2025-11-19,155,True,verified,True,True,False,True,True,upi,54,0.8411,0.1089,0.0108,0.4006,4.05,0.1061,194.3,15.0,486,7109.83,0.2338,False,False,False,,
e89acd04-b653-4dd8-b5b0-0f6ef52ddf8b,Pavan Patil,+916983416115,bangalore,blr_btm,two_wheeler,2023-08-25,972,True,verified,True,True,False,True,True,cash,83,0.9256,0.0244,0.0009,0.3252,4.02,0.0328,90.99,9.77,1754,3892.89,0.2617,False,False,False,,
68920ab9-1dbc-40d7-bff2-d895aa657473,Arjun Garg,+916431072278,bangalore,blr_yeshwanthpur,two_wheeler,2025-05-19,339,True,verified,True,True,False,True,True,upi,82,0.9305,0.0195,0.0005,0.1826,4.18,0.0208,93.01,6.99,877,6956.01,0.1599,False,False,False,,
0463ed97-8b01-44df-98cc-9c0ba9316a55,Krishan Pandey,+917484688890,bangalore,blr_indiranagar,three_wheeler,2025-07-31,266,True,verified,True,True,False,True,True,upi,82,0.9029,0.0471,0.0011,0.2141,4.64,0.0187,195.88,7.55,1099,17003.26,0.0467,False,False,False,,
f3955f00-99f4-4ae2-8134-970cc4d4bdaf,Shivakumar Bhat,+917427200617,bangalore,blr_electronic_city,mini_truck,2022-08-28,1334,True,verified,True,True,True,True,True,upi,48,0.8373,0.1127,0.0292,0.2557,3.64,0.1823,577.81,17.94,3558,27661.64,0.309,False,False,False,,
53f3a438-39f3-4cfb-b520-82213648d101,Basavaraj Patil,+919984803583,bangalore,blr_yeshwanthpur,two_wheeler,2021-04-22,1827,True,verified,True,True,True,True,True,upi,82,0.9493,0.0007,0.0015,0.24,4.39,0.0316,97.43,6.52,5528,7159.09,0.275,False,False,False,,
7c2ef50c-14ad-4c1c-816e-96cdb9745fb6,Manish Khan,+916754720715,bangalore,blr_marathahalli,two_wheeler,2022-04-11,1473,True,unverified,True,True,True,False,True,upi,65,0.9393,0.0107,0.003,0.2804,5.0,0.0437,88.5,4.93,2546,3243.47,0.2434,False,False,True,,
8e3d1774-7715-4c4c-bf73-229e11f9c11f,Rajan Agarwal,+918961323580,bangalore,blr_hsr,truck_14ft,2025-06-27,300,True,verified,True,True,False,True,True,bank,57,0.9409,0.0091,0.0003,0.194,4.36,0.047,1127.51,16.96,974,67724.92,0.003,False,False,False,,
87aa5cf6-1bad-44db-af88-4f0452b604ff,Santosh Khan,+918730977976,bangalore,blr_btm,mini_truck,2023-02-11,1167,True,verified,True,True,False,True,True,bank,40,0.764,0.186,0.0228,0.3343,3.86,0.1039,483.0,16.93,3548,27679.32,0.1669,False,False,False,,
80916ac5-12ff-4e17-a5a9-5d0154d190f7,Murugan Kumar,+918884353992,bangalore,blr_btm,two_wheeler,2026-02-25,57,True,pending,True,True,False,False,False,upi,69,0.9264,0.0236,0.0005,0.2492,4.68,0.1105,87.32,6.57,162,5266.6,0.3582,False,False,True,,
7fb1bb01-2469-4274-9c8a-9f4ce9739001,Ravi Pandey,+919919384887,bangalore,blr_hsr,two_wheeler,2024-12-11,498,True,verified,True,True,False,True,True,upi,96,0.937,0.013,0.001,0.2627,4.05,0.1403,136.4,10.77,1567,6199.05,0.2546,False,False,False,,
3aaf58bf-e0ee-4deb-91ca-cc3a9beb9aef,Babu Iyer,+916972683392,bangalore,blr_koramangala,mini_truck,2020-07-14,2109,True,verified,True,True,True,True,True,upi,73,0.9334,0.0166,0.0038,0.1456,3.62,0.0926,602.04,26.82,6269,23573.99,0.3072,False,False,False,,
e5b3e7c3-3541-4f66-b6fe-0aeeceac1467,Naresh Nayak,+917436074112,bangalore,blr_jayanagar,mini_truck,2025-07-23,274,True,pending,False,True,False,False,True,bank,106,0.9479,0.0021,0.0034,0.2567,4.27,0.0433,678.0,22.41,585,15239.89,0.1622,False,False,True,,
28cc9054-4b54-40ef-9c8e-6e3f1ec98edc,Sanjay Mishra,+916380552503,bangalore,blr_whitefield,two_wheeler,2024-09-27,573,True,verified,True,True,False,True,True,upi,49,0.9352,0.0148,0.0006,0.231,4.14,0.0259,40.46,1.45,1877,7866.71,0.2496,False,False,False,,
32dc2ed4-5711-4d57-9c54-36c46ac8f1dc,Rajan Shaikh,+916290661039,bangalore,blr_hebbal,mini_truck,2025-01-28,450,True,verified,True,True,False,True,True,cash,93,0.8925,0.0575,0.001,0.1527,4.2,0.0105,246.3,2.0,1888,33456.51,0.1213,False,False,False,,
24f4ca03-e864-4f34-a267-5723888a837f,Lokesh Bansal,+918819431679,bangalore,blr_jayanagar,truck_17ft,2025-08-13,253,True,unverified,True,True,False,True,False,upi,80,0.948,0.002,0.0002,0.1924,4.53,0.0869,1654.19,28.19,436,50058.58,0.0357,True,True,False,,
5691caba-1620-4335-b31d-fa576a08fdc3,Ajay Chatterjee,+916337381132,bangalore,blr_indiranagar,two_wheeler,2023-07-06,1022,True,verified,True,True,False,True,True,upi,87,0.921,0.029,0.0007,0.2053,4.27,0.1009,103.64,10.05,2763,4644.43,0.177,False,False,False,,
72cca392-90a6-4e3d-9465-11ac779d82f3,Mahesh Bhat,+916566740374,bangalore,blr_indiranagar,two_wheeler,2020-10-21,2010,True,verified,True,True,False,True,True,upi,70,0.909,0.041,0.0026,0.1053,4.45,0.1164,98.82,7.94,4471,4281.54,0.1938,False,False,False,,
9652d3be-9038-4724-be97-e4f3aabb0402,Senthil Mishra,+919695400815,bangalore,blr_btm,truck_14ft,2024-10-12,558,True,pending,True,True,False,True,True,bank,54,0.6528,0.2972,0.05,0.447,2.41,0.4164,1576.86,36.99,1048,36806.66,0.2787,False,False,False,,
530d6977-8a98-4072-9caf-3d83db035e33,Harish Tiwari,+916751438236,bangalore,blr_hebbal,truck_14ft,2022-09-17,1314,True,verified,True,True,False,True,True,upi,77,0.9243,0.0257,0.0031,0.1898,4.26,0.0496,1170.1,33.06,3122,45182.21,0.1159,False,False,False,,
ae78dc36-4a78-4986-82ef-4bac18b6406a,Rakesh Babu,+917528899607,bangalore,blr_btm,mini_truck,2026-02-14,68,True,verified,True,True,False,True,True,cash,89,0.8933,0.0567,0.0018,0.2104,4.27,0.0038,555.21,21.96,100,10016.73,0.3076,False,False,False,,
a9c6d823-65ec-4cb9-b1c0-ac89025cc07f,Ajay Joshi,+917964492590,bangalore,blr_bannerghatta,mini_truck,2025-01-13,465,True,verified,True,True,False,True,True,bank,94,0.936,0.014,0.001,0.0753,4.18,0.0142,462.94,14.84,1323,26798.41,0.0802,False,False,False,,
c90426ea-e70b-487d-ac58-8fd37efd1785,Vivek Nair,+918569563720,bangalore,blr_jayanagar,mini_truck,2024-10-01,569,True,pending,True,True,False,True,False,upi,46,0.9386,0.0114,0.0008,0.0983,4.45,0.0537,439.29,10.95,960,11513.94,0.1303,False,False,False,,
586e2fc8-7d15-4300-8d02-0e43711b07e2,Arjun Singh,+919454265935,bangalore,blr_hsr,two_wheeler,2024-08-26,605,True,pending,True,False,False,True,True,upi,69,0.9436,0.0064,0.002,0.1728,4.46,0.0466,85.64,5.88,1653,4189.85,0.226,False,False,True,,
a31626d9-5ba7-4de2-bb9d-ebbb17d3c1d4,Girish Babu,+917379997397,bangalore,blr_bannerghatta,two_wheeler,2026-02-06,76,True,unverified,False,True,False,True,True,upi,72,0.9415,0.0085,0.0022,0.1898,3.73,0.0207,135.73,12.89,118,2924.28,0.5792,False,False,False,,
b74bd858-a463-4a9b-b507-1cd166439fc7,Mukesh Menon,+917330030440,bangalore,blr_yeshwanthpur,mini_truck,2025-03-02,417,True,verified,True,True,False,True,True,upi,72,0.9263,0.0237,0.0005,0.2688,4.45,0.0891,524.02,17.89,884,16061.42,0.092,False,False,False,,
d333a4a5-a1f6-4d41-aa24-83092fa9f946,Prakash Shetty,+917535405130,bangalore,blr_indiranagar,three_wheeler,2024-06-22,670,True,verified,True,True,False,True,True,cash,41,0.942,0.008,0.0015,0.1903,4.72,0.0183,184.03,11.85,1968,11547.12,0.0518,False,False,False,,
a9976b00-bbab-44d6-89b7-62ebf9f44155,Naresh Gowda,+919162924443,bangalore,blr_electronic_city,truck_14ft,2023-01-06,1203,False,verified,True,True,False,True,True,upi,64,0.9483,0.0017,0.0003,0.1908,4.37,0.0461,2031.56,43.26,2355,50508.16,0.0647,False,False,False,,
aa3eba60-be31-4f8c-9769-58b27ebf297c,Imran Shukla,+916129929493,bangalore,blr_btm,mini_truck,2023-11-23,882,True,verified,True,True,False,True,True,upi,98,0.9368,0.0132,0.0018,0.2998,4.44,0.0421,588.51,21.74,2346,24211.67,0.1375,False,False,False,,
e9b3e23f-1a8b-4a33-ad4a-740b386e1e64,Karthi Das,+916422641636,bangalore,blr_indiranagar,two_wheeler,2026-01-10,103,True,unverified,True,True,False,False,False,upi,90,0.9331,0.0169,0.003,0.1402,4.15,0.0436,107.61,9.81,206,4456.26,0.2637,False,False,True,,
ce599608-2577-4d29-920e-6bc57f3038ec,Rajan Menon,+919865444226,bangalore,blr_hsr,two_wheeler,2025-03-28,391,True,verified,True,True,False,True,True,upi,103,0.8,0.15,0.1081,0.5563,3.45,0.2179,86.85,5.86,885,5125.82,0.4193,False,False,False,,
5dd908a1-30c8-4b82-903c-d9313085155e,Ajay Ansari,+916958757384,bangalore,blr_bannerghatta,two_wheeler,2023-04-30,1089,True,verified,True,True,False,True,True,upi,109,0.9447,0.0053,0.0009,0.2058,3.86,0.024,61.09,4.93,1030,2379.25,0.2325,False,False,False,,
9640119f-b1c4-4c53-a1bd-06d69cf04bf0,Ashok Shetty,+919410075264,bangalore,blr_hsr,three_wheeler,2022-05-29,1425,True,verified,True,True,False,True,True,upi,41,0.9451,0.0049,0.0008,0.1476,4.06,0.0566,263.62,11.88,5020,17840.83,0.1045,False,False,False,,
19e66e92-ce5f-4143-a70d-a6a88b422a9c,Rakesh Bansal,+918543456213,bangalore,blr_rajajinagar,mini_truck,2026-02-06,76,True,verified,True,True,False,True,True,upi,94,0.9067,0.0433,0.0002,0.1793,4.34,0.0268,567.87,20.54,86,10469.01,0.3195,False,False,False,,
daa07928-a2c8-4d6f-9947-6889d0465238,Selvam Das,+919843453265,bangalore,blr_koramangala,truck_14ft,2022-11-16,1254,True,verified,True,True,True,True,True,upi,71,0.9449,0.0051,0.0051,0.2302,4.61,0.0634,1658.93,47.5,2737,54423.14,0.0559,False,False,False,,
e6a2219c-5d80-43e4-84d8-c47306d6af6b,Sunil Shaikh,+916442864915,bangalore,blr_hsr,mini_truck,2023-02-16,1162,True,verified,True,True,False,True,True,cash,66,0.9361,0.0139,0.0042,0.1668,4.83,0.0908,755.04,22.5,1629,11790.31,0.0381,False,False,False,,
3b129214-025c-4eae-9298-d531a15c6e99,Ramesh Desai,+918887951592,bangalore,blr_jayanagar,two_wheeler,2023-04-29,1090,True,verified,True,True,True,True,True,upi,82,0.935,0.015,0.0019,0.2385,4.03,0.016,41.7,1.0,2339,5180.53,0.207,False,False,False,,
b57b21f1-66f5-4622-83da-300034502e49,Senthil Dubey,+917637981951,bangalore,blr_marathahalli,two_wheeler,2023-04-10,1109,True,unverified,False,True,True,True,True,bank,48,0.9166,0.0334,0.0005,0.2536,4.25,0.0235,63.21,5.13,3323,5669.73,0.2652,False,False,False,,
46c6a4de-5d00-4051-9543-a448051d9c64,Mani Mehta,+919219184109,bangalore,blr_hsr,two_wheeler,2023-04-18,1101,True,verified,True,True,False,True,True,upi,66,0.9388,0.0112,0.0022,0.2717,4.75,0.1024,50.83,1.91,2546,4046.73,0.2394,False,False,False,,
23de62e4-5cd9-449b-96f6-b4382fdea14b,Murugan Gupta,+917867771620,bangalore,blr_bannerghatta,two_wheeler,2025-06-01,326,True,verified,True,True,False,True,True,upi,65,0.9112,0.0388,0.0005,0.2361,4.57,0.0438,114.31,8.2,681,5005.95,0.3041,False,False,False,,
42abd422-ee5f-439a-9599-4bcd8e31bc20,Raja Rao,+917188008387,bangalore,blr_hebbal,two_wheeler,2022-12-21,1219,True,verified,True,True,False,True,True,upi,64,0.941,0.009,0.0003,0.1088,5.0,0.0094,55.14,4.25,2043,3933.81,0.2713,False,False,False,,
4aec9884-1447-475c-8cab-bc4ad0477cb1,Praveen Swamy,+916387565917,bangalore,blr_btm,three_wheeler,2025-05-04,354,True,verified,True,True,False,True,True,upi,87,0.9225,0.0275,0.0019,0.2194,4.69,0.0879,243.36,17.32,1251,10625.7,0.0948,False,True,False,,
2880c5f5-48bb-4324-b45d-2d947d324245,Manish Mukherjee,+917914918489,bangalore,blr_hebbal,mini_truck,2023-02-28,1150,True,verified,True,True,False,True,True,cash,58,0.9048,0.0452,0.0059,0.1203,4.26,0.0796,484.68,16.72,2905,21391.06,0.0996,False,False,False,,
4d3dd85f-a666-4f43-9fe7-ec5b76019c2a,Ajay Dubey,+916800605286,bangalore,blr_bannerghatta,three_wheeler,2021-07-22,1736,True,verified,True,True,True,True,True,upi,73,0.9107,0.0393,0.0015,0.3349,3.75,0.0235,240.44,13.92,3274,7858.55,0.4344,False,False,False,,
270107d4-3f5f-41aa-a365-76a63f56286f,Rohan Naidu,+916601655486,bangalore,blr_rajajinagar,truck_14ft,2021-11-23,1612,True,verified,True,True,False,True,True,bank,64,0.9225,0.0275,0.003,0.1398,4.65,0.0491,1516.0,31.3,2879,36476.18,0.1092,False,True,False,,
7e700fc2-63f9-46e5-88ac-607f51669050,Rajesh Babu,+918190669881,bangalore,blr_jayanagar,truck_17ft,2023-08-03,994,True,verified,True,True,False,True,True,bank,35,0.9285,0.0215,0.0064,0.1719,5.0,0.0594,1862.76,28.59,3752,96264.77,0.0623,False,False,False,,
37dc29fc-1ba0-4c3e-878f-d1343d09c37c,Imran Tiwari,+917607466498,bangalore,blr_electronic_city,two_wheeler,2020-08-24,2068,True,unverified,True,True,False,True,True,upi,45,0.9386,0.0114,0.0024,0.1119,4.69,0.053,96.05,9.33,6029,7019.07,0.1474,False,False,False,,
83689a09-7fea-4517-9e3c-114cc7f292f4,Mukesh Kumar,+916915818725,bangalore,blr_hsr,mini_truck,2022-08-01,1361,True,pending,False,True,False,True,True,upi,64,0.9354,0.0146,0.001,0.2207,4.71,0.0229,445.88,8.6,2674,18737.66,0.1208,True,False,False,,
0df029e4-010b-4244-92bc-e44b6986fa39,Basavaraj Naidu,+917829914613,bangalore,blr_bannerghatta,two_wheeler,2025-03-14,405,True,pending,False,True,False,True,True,bank,58,0.9371,0.0129,0.0003,0.1187,4.56,0.0431,103.23,8.17,933,4044.47,0.2509,False,False,False,,
e338e4c2-8b27-46c5-a9d7-823391d7c49b,Thirumalai Ghosh,+916597051287,bangalore,blr_whitefield,two_wheeler,2023-09-05,961,True,verified,True,True,False,True,True,bank,58,0.9081,0.0419,0.0019,0.2136,3.92,0.0244,62.8,3.67,3446,7115.23,0.2124,False,False,False,,
b05ca798-17ca-4cb8-aca5-34b2192effbb,Santosh Mishra,+918238396877,bangalore,blr_indiranagar,mini_truck,2025-07-01,296,True,verified,True,True,False,True,True,cash,65,0.9241,0.0259,0.004,0.1695,4.41,0.0481,714.78,25.42,400,10556.62,0.1372,False,False,False,,
e58384c0-350a-4956-ab1e-e3c307622416,Lokesh Patel,+917768996998,bangalore,blr_rajajinagar,two_wheeler,2026-01-23,90,False,verified,True,True,False,True,True,upi,43,0.916,0.034,0.0015,0.176,4.25,0.0113,80.52,6.04,316,8740.63,0.1173,False,False,False,,
060f95df-c954-4536-b6e5-1ffa4fbfe871,Santosh Das,+917277081297,bangalore,blr_marathahalli,mini_truck,2023-10-30,906,True,verified,True,True,False,True,True,bank,73,0.9267,0.0233,0.002,0.1959,4.55,0.0531,277.06,2.0,1617,12111.42,0.2242,False,False,False,,
91455f90-27c7-4f33-9951-12f0d50cbbef,Krishan Tiwari,+918100042488,bangalore,blr_hsr,three_wheeler,2025-11-18,156,True,verified,True,True,False,True,True,upi,12,0.9446,0.0054,0.0004,0.2183,4.24,0.0036,212.93,13.89,475,16081.38,0.1219,False,False,False,,
879be511-a33d-4f8c-9c90-53ac82aabd11,Naveen Nair,+917352916047,bangalore,blr_yeshwanthpur,three_wheeler,2021-04-15,1834,True,verified,True,True,True,True,True,upi,92,0.9388,0.0112,0.0003,0.1311,4.07,0.0584,236.95,13.12,1353,2869.57,0.2486,False,False,False,,
754b1dab-4027-4bdd-bdd5-aa9a372b2bd1,Ravi Singh,+916510944130,bangalore,blr_electronic_city,two_wheeler,2021-02-25,1883,True,verified,True,True,False,True,True,upi,62,0.9341,0.0159,0.0007,0.2008,3.94,0.0412,41.57,1.0,4753,5234.25,0.2703,False,False,False,,
27a16836-3e12-48ba-9956-0c86461f356d,Vinod Rao,+917885178629,bangalore,blr_indiranagar,two_wheeler,2020-07-01,2122,True,verified,True,True,False,True,True,bank,55,0.9357,0.0143,0.0018,0.2517,4.11,0.0038,84.02,5.79,7538,7888.94,0.2937,False,False,False,,
fab2a992-3f5c-42bc-816f-e9a65bad1f31,Sanjay Siddiqui,+917241015751,bangalore,blr_yeshwanthpur,three_wheeler,2024-01-01,843,True,verified,True,True,False,True,True,bank,58,0.9434,0.0066,0.0061,0.1526,4.3,0.0132,190.86,10.92,2438,12006.2,0.1059,False,False,False,,
085fe354-ac44-4b67-b8f8-06b224cd8307,Mohan Bhat,+917995037565,bangalore,blr_rajajinagar,two_wheeler,2024-02-07,806,True,verified,True,True,False,True,True,upi,88,0.9401,0.0099,0.0003,0.1297,4.7,0.0495,137.91,13.52,2228,3725.68,0.301,False,False,False,,
4c4ce24b-6c60-4e5d-8f82-117b33d542c3,Babu Hegde,+916396280172,bangalore,blr_marathahalli,three_wheeler,2024-11-27,512,True,verified,True,True,False,True,True,upi,64,0.9359,0.0141,0.0013,0.1321,4.36,0.0271,224.12,18.37,1570,15198.76,0.1986,False,False,False,,
36c3a80c-7d3b-4d84-b0bc-5987b2f47865,Vijay Sharma,+917383497949,bangalore,blr_indiranagar,two_wheeler,2022-09-21,1310,True,verified,True,True,False,True,True,bank,66,0.9268,0.0232,0.0001,0.2104,4.26,0.0523,80.73,8.07,2991,6769.02,0.2719,False,False,False,,
75ef94b4-8406-45d5-9d6c-5e9455b03c0e,Kumar Nayak,+916273318420,bangalore,blr_bannerghatta,three_wheeler,2020-08-22,2070,True,verified,True,True,True,True,True,upi,76,0.9289,0.0211,0.0005,0.0897,4.16,0.0648,145.19,4.84,4476,11312.92,0.0807,False,False,False,,
3f043f0a-f0d9-44f4-87f0-6a167a434318,Ramesh Sharma,+917233424615,bangalore,blr_rajajinagar,truck_17ft,2022-04-06,1478,True,verified,True,True,False,True,True,upi,105,0.9434,0.0066,0.0018,0.2389,3.97,0.0184,1357.31,17.8,3460,58799.51,0.0754,False,False,False,,
a1b5ea8f-c219-4f74-80da-6b42ac85e4bd,Ajay Joshi,+919712798994,bangalore,blr_yeshwanthpur,two_wheeler,2024-07-18,644,True,pending,True,True,False,True,False,bank,38,0.9473,0.0027,0.0001,0.1451,4.0,0.0437,87.38,11.1,1235,3440.6,0.2601,False,False,False,,
901f67f0-42ea-4d8e-ad35-7a60323d1c37,Karthi Naidu,+919597877424,bangalore,blr_btm,two_wheeler,2022-12-16,1224,True,pending,False,True,True,True,True,bank,73,0.9388,0.0112,0.0025,0.1249,4.83,0.0075,88.23,4.39,4843,10932.13,0.149,False,False,False,,
ed953a5a-03a1-4a17-a907-8de3de9010d0,Rohan Gowda,+918582799307,bangalore,blr_btm,truck_17ft,2021-09-01,1695,True,verified,True,True,True,True,True,upi,92,0.9444,0.0056,0.006,0.1767,3.8,0.0237,1384.96,10.52,7201,102301.55,0.0801,False,False,False,,
6efb03f3-d079-44d5-8c1f-968b46b8cc2a,Naveen Chatterjee,+917721892499,bangalore,blr_whitefield,two_wheeler,2026-01-16,97,True,verified,True,True,False,True,True,bank,94,0.9371,0.0129,0.0013,0.1824,4.37,0.0267,79.83,6.02,183,3749.92,0.2974,False,False,False,,
1e5e3401-93ab-447f-a1b5-d96fd5f497a2,Ganesh Ansari,+919774039329,bangalore,blr_koramangala,three_wheeler,2025-04-28,360,True,verified,True,True,False,True,True,bank,56,0.9325,0.0175,0.0047,0.2145,4.11,0.0846,225.42,10.04,855,9104.03,0.0393,False,False,False,,
